Datum,Umsatz,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Temp_Very_Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly_Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light_Issues,Weather_Moderate,Weather_Severe,KielerWoche,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,VPI,Number_of_ships,Ship,Heimspiel,Feiertag,is_holiday,Weihnachtsmarkt,Markt,Ostertag,Silvester,wetter_sehr_schön,wetter_sehr_schlecht
2018-01-29,194.790295410509,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-30,238.543843794119,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-31,208.506252620249,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-01,226.66154114477,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-02,232.958252736332,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-03,272.959507008903,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.644,0.0,0,1,0,0,0,0,0,0,0,1
2018-02-04,379.119369610782,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-05,218.639747671784,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-06,222.355875893781,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,2.0,1,0,0,0,0,0,0,0,0,1
2018-02-07,195.513731095511,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-08,224.256605995286,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-09,233.517644291772,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644,2.0,1,0,0,0,0,0,0,0,0,1
2018-02-10,309.580554540049,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.644,1.0,1,0,0,0,0,0,0,0,0,1
2018-02-11,400.799606908102,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-12,236.63099012853,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-13,221.417070547716,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-14,236.207365383159,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-15,194.914170317496,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-16,199.111471039176,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-17,305.791499066061,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.644,0.0,0,1,0,0,0,0,0,0,0,0
2018-02-18,383.210370812999,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-19,229.725366172571,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-20,211.28547578127,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-21,228.861055318971,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-22,258.022863521095,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-23,239.298560995411,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-24,301.846824531828,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-25,390.819528207244,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-26,228.550422356372,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-27,219.872037080239,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-28,214.975245263105,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-01,202.35366431969,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-02,216.142251827797,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-03,297.521583609939,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,1,0,0,0,0,0,0,0,1
2018-03-04,355.48499377795,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-05,236.272835967155,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-06,254.035800587078,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.746,2.0,1,0,0,0,0,0,0,0,0,0
2018-03-07,212.156610525053,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.746,1.0,1,0,0,0,0,0,0,0,0,1
2018-03-08,225.160259530521,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-09,258.288162074788,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-10,344.875427188929,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-11,468.830707314005,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-12,266.400120884102,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-13,239.515590571395,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-14,257.454373510423,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-15,264.63793243552,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-16,272.52774706512,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,1,0,0,0,0,0,0,0,1
2018-03-17,352.921012446784,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-18,395.068317377811,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-19,249.139377250402,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-20,243.391831960934,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-21,264.897919889193,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-22,286.146708215532,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-23,251.990645856418,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-24,361.417262752534,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-25,465.691877805272,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-26,248.389926934171,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-27,319.986633093005,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-28,320.429111502574,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-29,405.947276337579,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,1,0,0,1,0,0,0
2018-03-31,558.629402301118,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,1,0,0,1,0,0,0
2018-04-01,565.619466834902,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.78,0.0,0,0,1,1,0,0,0,0,0,0
2018-04-02,478.260628613686,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,1,1,0,0,0,0,0,0
2018-04-03,312.042414825353,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-04,318.450089970881,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-05,315.005855981421,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.78,2.0,1,0,0,1,0,0,0,0,0,0
2018-04-06,312.39812192018,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.78,1.0,1,0,0,1,0,0,0,0,0,0
2018-04-07,383.944589381035,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.78,0.0,0,1,0,1,0,0,0,0,0,0
2018-04-08,415.820715662082,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.78,2.0,1,0,0,1,0,0,0,0,0,0
2018-04-09,249.686623696506,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-10,260.819089537144,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-11,265.209949346623,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-12,264.416254452541,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-13,294.37042763429,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-14,394.455565705861,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-15,378.03239167251,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78,1.0,1,0,0,0,0,1,0,0,0,0
2018-04-16,251.86150880934,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,1
2018-04-17,252.852741125448,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-18,232.140071311389,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-19,257.136685047883,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-20,284.556075116244,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.78,0.0,0,0,0,0,0,1,0,0,1,0
2018-04-21,408.921130435705,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-22,415.886839438665,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.78,1.0,1,0,0,0,0,1,0,0,0,0
2018-04-23,242.796752484443,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,1,0,0,0,0,0,0,0,0
2018-04-24,227.77136388796,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,1
2018-04-25,226.475975087735,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,1
2018-04-26,250.827444514035,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.78,1.0,1,0,0,0,0,0,0,0,0,0
2018-04-27,274.430260100151,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.78,1.0,1,0,0,0,0,0,0,0,0,0
2018-04-28,380.254223726818,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78,2.0,1,0,0,0,0,0,0,0,0,0
2018-04-29,426.447905063896,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78,2.0,1,0,0,0,0,0,0,0,0,0
2018-04-30,426.918397900034,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-02,282.298347814055,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-03,286.817443390217,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-04,296.771076281258,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-05,335.749134831014,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.915,2.0,1,0,0,0,0,0,0,0,0,0
2018-05-06,376.939801196948,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-07,332.993115402227,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-08,334.044910217472,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-09,366.594614774152,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,1,0
2018-05-10,499.73501307086,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.915,0.0,0,0,1,0,0,0,0,0,0,1
2018-05-11,494.269116265157,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-12,603.336444489448,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-13,569.357169583136,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.915,2.0,1,1,0,0,0,0,0,0,0,0
2018-05-14,300.112315547696,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-15,317.256749063426,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-16,290.487638319958,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-17,335.998442417482,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.915,2.0,1,0,0,0,0,0,0,0,0,0
2018-05-18,287.728335701492,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-19,496.293121281773,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.915,4.0,1,0,0,0,0,0,0,0,0,0
2018-05-20,612.504912138074,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.915,1.0,1,0,1,0,0,0,0,0,0,0
2018-05-22,439.983048890548,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-23,377.171736527627,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-24,442.077053223315,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-25,434.548805085972,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-26,576.159876838086,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.915,1.0,1,0,0,0,0,0,0,0,0,0
2018-05-27,551.785889665344,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.915,2.0,1,0,0,0,0,0,0,0,0,0
2018-05-28,327.612062095694,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-29,362.197879902027,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.915,2.0,1,0,0,0,0,0,0,0,0,0
2018-05-30,311.095499034225,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,1,0
2018-05-31,365.992856392316,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.915,2.0,1,0,0,0,0,0,0,0,0,0
2018-06-01,391.076358799694,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-02,521.650312193202,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.932,0.0,0,0,0,0,0,0,0,0,1,0
2018-06-03,464.730872024382,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-04,343.426223803643,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.932,1.0,1,0,0,0,0,0,0,0,0,0
2018-06-05,356.788812174576,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-06,365.261136752151,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.932,1.0,1,0,0,0,0,0,0,0,1,0
2018-06-07,356.370930301431,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.932,3.0,1,0,0,0,0,0,0,0,1,0
2018-06-08,325.485745267141,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.932,0.0,0,0,0,0,0,0,0,0,1,0
2018-06-09,569.566954419399,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.932,1.0,1,0,0,0,0,0,0,0,1,0
2018-06-10,493.241333563679,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.932,2.0,1,0,0,0,0,0,0,0,0,0
2018-06-11,328.008049986003,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-12,329.263269649306,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-13,338.919467418708,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-14,332.550472010635,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-15,345.017350890347,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.932,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-16,536.452348266225,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.932,2.0,1,0,0,0,0,0,0,0,0,1
